GCXH,XZQHMC,ROAD_ID,K_INDEX,BOUNDARY_LEVEL,BOUNDARY_DETAIL,BOUNDARY_LABEL,CLEAN_KKMC,FXLX,GCSJ,GCSJ_TS,GCSJ_MQ,HPZL,HPZL_LABEL,HPHM,BRAND
F30300108866039819,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-18 19:01:44,1702926104000,2023-12-18 19:01:44,02,小型汽车,苏CB2***,沃尔沃
F30300108866040048,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-18 19:01:47,1702926107000,2023-12-18 19:01:47,01,大型汽车,苏CSQ***,江淮
F30300108866041013,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2023-12-18 19:01:55,1702926115000,2023-12-18 19:01:55,02,小型汽车,苏GL2***,五菱
F30300108866041129,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-18 19:01:58,1702926118000,2023-12-18 19:01:58,01,大型汽车,苏CMY***,福田
F30300108866041985,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-18 19:02:03,1702926123000,2023-12-18 19:02:03,02,小型汽车,苏CZ9***,雪佛兰
F30300108866041869,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-18 19:02:08,1702926128000,2023-12-18 19:02:08,01,大型汽车,鲁Q91***,未知
F30300108866042135,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-18 19:02:11,1702926131000,2023-12-18 19:02:11,01,大型汽车,鲁Q81***,比亚迪
F30300108866043865,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-18 19:02:15,1702926135000,2023-12-18 19:02:15,01,大型汽车,苏CFA***,未知
F30300108866042396,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2023-12-18 19:02:15,1702926135000,2023-12-18 19:02:15,02,小型汽车,苏C8V***,别克
F30300108866042661,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-18 19:02:17,1702926137000,2023-12-18 19:02:17,01,大型汽车,苏NDH***,宝马
F30300108866042772,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-18 19:02:19,1702926139000,2023-12-18 19:02:19,01,大型汽车,鲁Q23***,一汽
F30300108866044067,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-18 19:02:20,1702926140000,2023-12-18 19:02:20,01,大型汽车,鲁H12***,福田
F30300108866044116,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-18 19:02:20,1702926140000,2023-12-18 19:02:20,01,大型汽车,鲁H12***,福田
F30300108866043775,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-18 19:02:32,1702926152000,2023-12-18 19:02:32,02,小型汽车,苏E3K***,斯柯达
F30300108866044646,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-18 19:02:34,1702926154000,2023-12-18 19:02:34,02,小型汽车,苏CK8***,现代
F30300108866044309,新沂市,S505,K10,CITY,徐州-宿迁,宿迁界,S505-K10-市际卡口,1,2023-12-18 19:02:37,1702926157000,2023-12-18 19:02:37,02,小型汽车,苏CF5***,依维柯
F30300108866044803,睢宁县,G104,K873,PROVINCE,江苏-安徽,苏皖界,G104-K873-省际卡口,1,2023-12-18 19:02:39,1702926159000,2023-12-18 19:02:39,01,大型汽车,苏CHW***,奔驰
F30300108866044510,新沂市,S505,K10,CITY,徐州-宿迁,宿迁界,S505-K10-市际卡口,1,2023-12-18 19:02:42,1702926162000,2023-12-18 19:02:42,02,小型汽车,苏C87***,长安
F30300108866044730,睢宁县,G104,K873,PROVINCE,江苏-安徽,苏皖界,G104-K873-省际卡口,1,2023-12-18 19:02:43,1702926163000,2023-12-18 19:02:43,02,小型汽车,鲁J76***,长安
F30300108866044991,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2023-12-18 19:02:48,1702926168000,2023-12-18 19:02:48,02,小型汽车,苏CK6***,未知
F30300108866046693,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-18 19:02:52,1702926172000,2023-12-18 19:02:52,02,小型汽车,苏C09***,雪佛兰
F30300108866045513,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2023-12-18 19:02:53,1702926173000,2023-12-18 19:02:53,52,教练车,苏CDR***,未知
